Data,ID,Name,Power,Alliance,T4-Kills,T5-Kills,Total Kill Points,Dead Troops,Troops Power
2025/08/19,44858086,のりそん,"69,387,510",62Ys,"19,202,467","22,847,280","654,005,708","17,880,910","12,107,090"
2025/08/19,74799240,紅ˣ まはろᵁᵂ,"69,368,130",62BZ,"27,609,760","38,239,211","1,047,247,605","9,696,092","14,169,239"
2025/08/19,102273426,紅ˣ村西とおる,"69,315,861",62BZ,"36,073,638","72,969,655","1,857,377,832","26,891,391","12,953,041"
2025/08/19,75599779,ANUBIS EG,"69,309,718",62Ys,"25,857,197","31,951,100","911,631,118","14,170,815","13,578,848"
2025/08/19,60410525,げききち Ǣ,"69,295,166",62Ys,"56,685,019","55,266,131","1,682,063,790","18,315,240","13,272,096"
2025/08/19,76340322,るいぼすtea Æ,"69,330,851",62Ys,"12,639,952","32,428,235","775,774,716","12,552,501","18,852,889"
2025/08/19,76340651,ゴネタ0826,"68,830,487",62Ys,"63,045,447","92,144,790","2,490,244,945","14,772,040","13,991,297"
2025/08/19,73102255,おとーん Æ,"68,641,295",62Ys,"14,689,155","24,122,997","633,070,345","14,875,199","13,742,654"
2025/08/19,67648024,紅ˣëBLASTë,"68,457,192",62BZ,"53,786,625","71,977,421","1,982,648,372","15,386,034","12,157,172"
2025/08/19,80392008,AltCtrlDlt,"68,192,697",62BZ,"43,686,561","26,825,744","984,386,508","13,569,936","21,747,557"
2025/08/19,56868340,博打,"67,670,822",62Ys,"3,459,375","5,737,516","151,153,826","5,101,476","14,513,918"
2025/08/19,88365101,ʚ水ɞ ひざくら,"67,623,451",62Ys,"5,888,650","9,556,820","250,250,296","12,579,380","22,278,700"
2025/08/19,44521587,紅ˣねふぇるPïtö,"67,468,870",62BZ,"59,070,571","39,188,963","1,409,553,231","20,121,064","11,354,053"
2025/08/19,75803233,大雪坊主,"67,357,842",62EV,"18,526,575","11,295,324","415,603,870","19,608,648","22,071,861"
2025/08/19,79489008,ANUBIS Eg,"67,075,093",no alliance,"9,265,474","13,739,961","375,469,169","9,997,007","15,009,823"
2025/08/19,76168162,하트비는 내리고,"66,862,426",62BZ,"1,444,477","3,610,949","87,804,737","8,449,401","11,369,156"
2025/08/19,44331666,ʸˢsorakazeÆ,"66,791,303",62Ys,"16,642,349","31,797,390","804,954,125","7,884,520","10,194,983"
2025/08/19,63721938,紅ˣ モグスケ,"66,731,128",no alliance,"38,330,270","36,640,737","1,129,206,566","20,497,159","9,523,608"
2025/08/19,86444858,RENAエンジェルス,"66,656,355",62MJ,"10,352,684","13,177,133","371,215,514","15,062,787","15,262,029"
2025/08/19,75549989,하나 hime,"65,389,890",62BZ,"15,916,701","32,694,952","825,747,713","10,757,365","23,855,290"
2025/08/19,58841319,濃い綾鷹,"64,985,100",62TM,"3,398,281","12,728,482","291,239,023","14,980,686","11,290,000"
2025/08/19,75641822,颯翔 Hayato,"64,939,922",no alliance,"805,728","1,232,690","33,631,762","5,763,833","11,512,127"
2025/08/19,53322739,Asu kariN,"64,838,352",62Ys,"21,187,715","55,079,877","1,316,041,116","13,633,558","11,776,582"
2025/08/19,75450101,pOgAk16,"64,826,849",62BZ,"2,681,437","3,806,848","108,007,004","14,408,193","11,360,260"
2025/08/19,75551736,たまごま,"64,366,305",62Ys,"12,327,243","33,104,371","800,438,894","10,999,747","15,753,817"
2025/08/19,44331105,もっこりÆ,"64,355,821",62Ys,"51,020,520","75,616,086","2,025,358,850","15,510,477","7,804,001"
2025/08/19,59329937,ʸˢRicoSuaveÆ,"63,994,960",no alliance,"105,714,546","65,515,259","2,374,984,759","30,069,233","5,357,040"
2025/08/19,2588466,Wind Chasers,"63,012,972",Y#JK,"50,762,659","44,632,893","1,422,013,512","18,960,945","8,243,355"
2025/08/19,75675049,Dr Marihuana,"62,892,983",62BZ,"18,764,092","21,260,128","617,105,665","10,923,409","9,073,890"
2025/08/19,61225184,Raru7,"61,878,612",62Ys,"71,569,054","67,040,791","2,073,572,391","18,100,278","7,148,492"
2025/08/19,48259621,すーじーー,"61,694,147",vsr,"15,377,640","13,459,136","426,507,286","14,088,110","6,799,781"
2025/08/19,47070925,久保田万寿,"61,675,244",Y#JK,"13,971,366","10,165,038","344,479,954","6,677,550","4,994,224"
2025/08/19,75648034,DRTheGovernor,"60,317,610",62Ys,"155,503","632,091","14,243,206","5,734,086","9,539,648"
2025/08/19,75683333,亮1889,"60,286,797",62US,"414,820","871,291","22,935,363","466,435","5,357,680"
2025/08/19,75740891,紅ˣ スイカ,"60,260,596",no alliance,"11,271,085","26,513,543","645,933,907","7,663,724","14,450,772"
2025/08/19,75966931,hazel 2120,"60,141,748",vsr,"2,085,235","1,500,866","51,364,156","2,193,326","17,763,164"
2025/08/19,75627894,Night Train99,"59,476,156",62TM,"439,760","814,022","22,626,499","7,051,839","5,698,036"
2025/08/19,77788288,テンペスト03,"59,440,052",62BZ,"16,359,960","17,310,684","511,596,842","10,873,683","9,546,815"
2025/08/19,49758837,B4NK 62,"59,406,466",62AQ,"9,114,021","2,932,090","157,413,109","5,992,835","11,732,279"
2025/08/19,45776171,PON ᴶ,"59,327,339",62Ys,"36,672,710","52,992,991","1,439,494,261","20,482,151","3,432,722"
2025/08/19,70987081,紅ˣ 鬼烈火,"58,864,821",62Ys,"2,848,953","4,822,023","125,670,779","11,055,344","18,251,549"
2025/08/19,19969523,ZIMBA 777,"58,565,547",62AQ,"4,698,128","1,813,969","85,475,536","11,260,049","9,257,524"
2025/08/19,75526025,ハクサマ,"58,478,436",no alliance,"408,527","70,536","5,624,951","5,888,069","5,895,010"
2025/08/19,44359215,キセルンルン,"58,295,741",62Bs,"20,920,741","12,089,648","473,732,696","6,892,641","3,456,550"
2025/08/19,89031638,ʏᴅᴍ Joe,"58,197,063",62BZ,"26,023,700","20,657,452","682,915,037","19,846,031","7,887,243"
2025/08/19,68592382,有難うございました,"58,085,270",no alliance,"70,134,378","98,817,081","2,685,757,363","23,756,286",0
2025/08/19,64506234,isa me is yogi,"57,369,372",62Ys,"17,129,248","12,768,464","439,913,889","18,705,398","5,084,465"
2025/08/19,60331566,loveandPeace子,"57,318,201",62TM,"5,209,091","8,403,423","221,221,360","5,417,862","2,626,734"
2025/08/19,75995466,마 뚱,"57,077,533",62BZ,"22,834,977","37,940,372","1,002,160,953","15,115,670","684,000"
2025/08/19,75715573,いーちゃんÆ,"57,010,670",no alliance,"41,527,750","73,700,944","1,895,750,784","12,631,314",0
2025/08/19,66401694,Renaエンジェルス,"56,661,252",62MJ,"3,377,327","2,243,226","80,235,873","2,843,170","7,718,653"
2025/08/19,61504593,ᴾʳ Princeちゃま,"56,380,066",62BZ,"110,898,642","72,493,181","2,582,562,021","16,650,036","401,925"
2025/08/19,74387575,紅ˣミゲᴶᴾ,"56,281,250",62BZ,"14,563,506","19,318,733","546,882,191","7,923,114","8,509,240"
2025/08/19,91183458,紅ˣ Ser1zAwÂ,"56,110,455",62TM,"9,589,730","8,591,873","277,398,813","3,394,856","2,437,408"
2025/08/19,128137202,Ragnar LOthBrok,"55,770,308",62BZ,"1,104,460","1,297,398","38,163,464","6,011,933","6,605,325"
2025/08/19,48819290,みーちゃんÆ,"55,558,020",no alliance,"7,668,010","5,697,618","200,545,409","6,228,057",0
2025/08/19,91503174,紅ˣ 鮭ひぃちゃん,"55,199,501",no alliance,"10,556,130","12,247,500","353,882,297","10,740,157","6,112,627"
2025/08/19,77349135,こねこっ痔,"55,089,654",62Ys,"7,636,634","10,392,425","285,031,681","12,379,042","3,602,001"
2025/08/19,75192455,にゃんこネコー,"54,939,176",62Ys,"8,852,611","8,557,197","263,966,845","10,001,079","5,721,984"
2025/08/19,53551729,紅ᴶᶜ虎Æ,"54,448,336",62BZ,"5,327,291","7,118,618","198,583,959","8,672,448","1,092,219"
2025/08/19,61224243,ﾁｸびドリルすな,"54,378,361",62TM,"3,633,031","2,941,834","99,084,394","12,572,264","4,575,646"
2025/08/19,36934149,猫猫猫I,"54,270,505",FRma,"23,249,214","9,134,216","456,795,374","16,192,635","3,096,563"
2025/08/19,63350747,なは Hana,"51,864,552",62BZ,"1,309,132","1,251,600","40,365,426","6,240,552","3,954,367"
2025/08/19,132030101,۞秋Aki۞,"51,790,442",62Ys,"18,360,400","41,322,243","1,015,650,284","9,883,950","9,295,186"
2025/08/19,57522960,にゃんこ楓,"51,426,481",myj6,"4,424,659","6,276,717","170,883,688","6,252,621","14,571,523"
2025/08/19,49313662,ブレイナード,"51,361,095",F_K3,"2,827,852","1,668,046","63,446,400","5,108,507","1,689,201"
2025/08/19,61806495,ʸˢ B B sub Æ,"51,301,157",62TM,"1,046,929","2,697,362","65,795,397","3,298,786","428,864"
2025/08/19,75629357,TEQUILA KILLER,"50,919,216",62BZ,"3,522,300","5,986,528","159,039,909","6,601,369","9,985,776"
2025/08/19,163260933,ᶠʳspindrift,"50,476,407",62US,"6,735,640","580,561","79,797,915","891,378","14,625,883"
2025/08/19,75199727,ビールと餃子,"50,213,077",62TM,"1,068,347","2,753,533","66,492,028","6,671,119","8,530,000"
2025/08/19,87326938,ANUBIS eg,"49,091,282",no alliance,"739,208","785,146","23,364,351","1,909,983","15,433,832"
2025/08/19,134107924,秋mayoネーズ,"48,989,774",62TM,"18,410,833","31,992,023","846,492,497","8,405,496",0
2025/08/19,77227887,Jokcer777,"48,789,116",62Ys,"1,771,412","913,952","37,343,775","7,636,590","8,697,717"
2025/08/19,59799988,ラシ農場22,"48,759,871",62Bs,"14,270,944","8,767,349","336,347,359","17,107,551","9,792,344"
2025/08/19,75723749,하트문덕,"48,626,108",62BZ,"255,168","515,783","13,367,977","3,647,792","5,562,995"
2025/08/19,45222071,あぱふぁーむ,"48,291,056",62TM,"4,549,035","4,742,570","140,796,683","7,142,047","5,479,392"
2025/08/19,49511040,ラシ増援Y,"47,954,687",62Bs,"5,033,442","4,447,215","143,924,741","4,537,604","13,199,585"
2025/08/19,99013110,雪うさ,"47,556,465",62EV,"4,663,093","2,131,224","90,907,614","9,363,340","16,649,369"
2025/08/19,100516001,粉雪坊主,"47,532,826",62EV,"8,893,379","4,542,480","182,370,664","11,801,765","13,807,924"
2025/08/19,88430167,ʚろしにゃんɞ,"47,458,837",62Ys,"2,326,941","2,886,294","81,053,494","6,789,501","14,487,411"
2025/08/19,46529343,Suiran0,"47,345,076",62MJ,"5,934,691","1,913,402","106,319,196","5,520,486","1,987,067"
2025/08/19,61928483,motu Ⅱ,"47,295,669",62Ys,"2,214,191","3,693,339","98,827,771","3,516,219","3,338,334"
2025/08/19,45950900,ヌキ型ロボット,"47,293,416",62Ys,"1,850,645","3,430,684","87,256,450","11,292,865","6,149,833"
2025/08/19,49657802,ふっくasst,"47,267,828",62BZ,"8,953,565","8,675,873","265,154,933","15,735,265","6,661,445"
2025/08/19,58711003,BSそら豆くん,"47,247,533",62Ys,"791,908","174,539","11,411,251","410,479","15,083,544"
2025/08/19,78756222,ruru・rakusu2,"47,144,168",62MJ,"6,460,154","6,125,993","188,702,476","18,493,410","8,062,036"
2025/08/19,56196422,破天荒クロ,"46,941,126",no alliance,"15,193,352","7,833,472","371,327,783","18,150,896","7,272,092"
2025/08/19,75404201,Jocký,"46,466,357",62MJ,"1,457,812","217,089","20,016,073","3,505,565","10,776,506"
2025/08/19,138333458,ʚ凛ɞ ひざくら,"46,259,203",62Ys,"5,101,578","4,728,381","145,989,980","6,907,637","16,286,827"
2025/08/19,95130509,雪猫児,"46,002,843",62EV,"3,201,697","1,988,719","73,246,494","8,568,924","16,030,633"
2025/08/19,57958857,閻魔の愛犬,"45,753,304",Y#JK,"676,245","1,441,371","35,603,351","4,485,478","5,807,667"
2025/08/19,92484004,ʚ雪ɞ ひざくら,"45,431,197",62Ys,"3,127,182","4,633,831","124,621,382","10,954,871","16,832,797"
2025/08/19,87160183,ruru・rakusu3,"44,932,007",62Bs,"1,214,915","2,235,060","56,934,364","10,573,115","13,597,286"
2025/08/19,63497602,Dream369,"44,930,861",62EV,"454,344","326,344","11,204,063","5,294,147","10,976,000"
2025/08/19,99941000,痔族コスリ,"44,926,079",OPAi,"1,490,152","1,339,768","41,942,006","1,759,524","7,702,389"
2025/08/19,90417659,ғᴊ爆血,"44,921,989",OPAi,"1,037,519","819,117","29,958,058","720,790","9,551,256"
2025/08/19,80363901,痔族モッコリ,"44,918,436",OPAi,"2,476,211","3,080,332","86,756,725","3,856,824","7,225,701"
2025/08/19,62164659,姫 Marumi ちゃま,"44,897,009",62BZ,"14,999,879","16,734,555","488,909,829","14,176,889","4,484,151"
2025/08/19,87940261,tamagoma,"44,865,013",62GJ,"3,658,752","3,921,283","115,724,026","3,040,881","7,877,853"
2025/08/19,69962299,TAIKI farm,"44,794,062",62MJ,"745,421","1,645,768","40,423,029","3,832,446","6,496,884"
2025/08/19,68960214,イボゴロリー3,"44,687,318",Y#JK,"1,390,717","975,245","33,639,350","1,356,051","12,882,659"
2025/08/19,75732225,うさtärö,"44,609,991",62Ys,"3,219,550","4,951,889","132,479,435","7,558,801","3,191,305"
2025/08/19,58182826,金 ちゃん,"44,586,803",62Ys,"2,600,127","3,450,288","98,626,867","5,500,247","10,948,050"
2025/08/19,150272254,Miyamoto剣聖,"44,586,526",Y#JK,"40,985",0,"739,309","387,613","16,983,225"
2025/08/19,76127410,ʚïɞよあんスワム隊,"44,585,489",62Ys,"3,625,316","1,837,388","74,676,638","1,962,724","3,390,638"
2025/08/19,88592236,ラシ農場10,"44,554,876",62Bs,"4,295,172","2,955,835","106,243,791","9,369,055","11,380,241"
2025/08/19,48076321,マナ・walker,"44,540,735",62Ys,"754,062","1,786,983","43,419,804","580,993","10,115,150"
2025/08/19,89485736,sorafuta,"44,536,767",62MM,"2,410,070","1,837,894","61,672,711","1,747,067","16,141,551"
2025/08/19,78279035,ともママ2,"44,455,564",62Ys,"3,870,133","5,065,290","141,133,185","7,063,193","8,773,289"
2025/08/19,75897437,フニャー痔,"44,138,715",OPAi,"4,003,767","3,404,175","108,544,946","4,907,198","5,633,580"
2025/08/19,86083318,火将アジルス,"44,025,306",62MJ,"1,304,194","913,930","31,455,152","4,160,204","11,821,904"
2025/08/19,64581066,モグスケ2,"43,968,956",62BZ,"4,212,256","4,132,296","125,633,712","9,519,545","7,203,740"
2025/08/19,75601642,ÜねふぇるsubÜ,"43,961,434",62MM,"8,756,665","5,113,049","196,864,490","6,445,095","11,574,643"
2025/08/19,54245064,TK 島二郎,"43,925,832",62TK,"3,487,698","1,911,039","73,809,557","6,178,829","8,676,178"
2025/08/19,93801167,のびー3,"43,851,070",62EV,"903,907","896,457","27,158,472","5,868,733","9,395,807"
2025/08/19,76032764,チカン者トーマス,"43,695,805",62Ys,"928,115","1,324,241","35,862,345","1,238,698","13,342,782"
2025/08/19,58551766,にゃんこスター,"43,658,520",myj6,"737,985","176,963","11,060,720","1,662,734","15,212,352"
2025/08/19,68870012,705PASIR,"43,657,159",Y#JK,"408,303","2,444,198","53,744,203","3,836,999","17,154,297"
2025/08/19,64993547,にゃぎ,"43,653,132",62BZ,"2,539,765","2,848,412","82,605,978","6,312,595","7,575,937"
2025/08/19,74738664,Thorkell JP,"43,451,943",62AQ,"2,895,161","348,574","46,379,616","1,031,164","7,419,770"
2025/08/19,45379524,TK うさぎチャンピオン,"43,447,032",62TK,"5,241,014","2,243,008","98,116,944","8,708,391","3,482,868"
2025/08/19,75889458,mini Noko1,"43,442,451",62MJ,"9,690,862","24,196,004","582,903,293","16,570,320","10,600,949"
2025/08/19,53335009,ɴ ɪ ᴋ ᴇ,"43,326,355",62BZ,"941,469","1,815,901","46,993,050","1,899,618","11,345,315"
2025/08/19,80636057,ruru・rakusu4,"43,315,377",62Bs,"1,784,328","1,680,752","51,629,133","6,066,716","16,385,532"
2025/08/19,49307490,きよかっす,"43,290,064",Y#JK,"455,259","2,242,251","50,753,800","530,455","6,966,041"
2025/08/19,91012626,bui2,"42,875,418",62EV,"1,223,985","923,120","30,733,889","2,671,265","346,952"
2025/08/19,100780124,ʚよあんの執事ɞ,"42,849,937",62MJ,"858,888","1,181,381","32,294,381","753,611","7,700,405"
2025/08/19,63162337,ねぎねぎ,"42,825,972",62Ys,"4,279,367","7,481,382","192,911,763","10,041,155","6,093,423"
2025/08/19,69300595,チョコレートパフェ・,"42,731,492",62BZ,"1,807,776","849,166","35,617,599","1,337,140","9,435,532"
2025/08/19,106685038,ᴹᴿおふざけ,"42,689,603",62BZ,"7,676,435","3,947,629","166,873,665","11,546,099","16,671,395"
2025/08/19,55340365,TK ちいかわわｧ,"42,506,497",62TK,"1,463,365","663,337","28,125,462","5,063,132","7,497,189"
2025/08/19,131492507,火将サブにゃん,"42,310,837",62MJ,"723,061","192,819","11,090,082","315,831","14,496,388"
2025/08/19,63836174,BuuStar,"42,207,236",OPAi,"113,206","14,151","2,726,445","12,529","16,173,190"
2025/08/19,75612360,Mexican One X,"42,104,926",no alliance,"4,678,781","2,130,144","98,899,820","7,083,289","2,264,806"
2025/08/19,106818745,ᴹᴿレナータD,"41,396,620",62BZ,"7,928,153","6,230,020","214,474,741","13,727,757","15,020,188"
2025/08/19,75659571,にゃんこネーコ,"41,363,851",myj6,"1,045,048","1,456,740","39,710,754","1,877,095","12,728,148"
2025/08/19,76545104,TEQUILA LOVER,"41,269,152",62GJ,"67,901","55,684","2,049,096","3,043,060","13,361,874"
2025/08/19,102273075,紅ˣ村西サブ,"41,231,006",62BZ,"988,854","532,454","25,139,556","11,625,597","4,401,700"
2025/08/19,45873443,雀雀,"41,148,499",62BZ,"1,294,259","1,446,157","42,097,897","1,313,473","14,647,541"
2025/08/19,146182602,ʚ螢ɞ ひざくら,"40,702,744",62Bs,"780,932","1,030,656","28,463,147","3,871,629","16,409,365"
2025/08/19,91267588,紅ˣ 楊端和,"40,527,111",62GJ,"205,608",0,"3,761,138","1,346,685","9,168,057"
2025/08/19,51403757,TK ハチワレ,"40,488,413",62MJ,"3,242,056","1,897,719","70,989,759","8,216,098","4,021,702"
2025/08/19,86627320,そらいろ石材隊,"40,285,889",62Bs,"10,281","1,777","138,350","29,125","12,988,710"
2025/08/19,87330438,Horikita026,"40,248,772",62BZ,"182,241","1,778,078","37,811,792","497,722","4,467,184"
2025/08/19,58809108,たろちゃ,"40,157,793",OPAi,"25,594","8,514","530,676","33,011","16,219,701"
2025/08/19,61830485,k065 Hajime605,"40,011,394",Y#JK,"1,975,735","994,286","40,007,100","3,389,051","7,861,543"
2025/08/19,44354181,けんたん,"40,010,354",62BZ,"5,907,474","2,512,978","111,194,837","7,783,235","3,536,519"
2025/08/19,63235297,ᶜᴮ 赤りんご,"39,893,175",OPAi,"4,399,728","6,261,408","169,663,330","10,933,541","7,497,108"
2025/08/19,75609336,IFхAх,"39,741,932",no alliance,"1,154,588","275,598","17,174,670","336,416","9,148,396"
2025/08/19,99546342,ʚ朧ɞ ひざくら,"39,677,997",62Bs,"2,482,636","2,733,174","79,562,493","6,353,396","19,423,006"
2025/08/19,61280905,Coo02,"39,660,514",62MJ,"1,236,869","2,301,297","59,578,579","3,663,459","3,867,576"
2025/08/19,105147992,深KYON Æ,"39,488,338",62MM,"237,359","251,804","7,500,598","360,735","14,844,332"
2025/08/19,123040718,chamagoma,"39,404,838",62GJ,"1,042,628","1,095,419","32,692,179","4,787,185","12,776,136"
2025/08/19,77720401,そらかぜ金庫番,"39,223,809",62Bs,"1,402",0,"19,765",295,"11,643,615"
2025/08/19,139367100,ruru・rakusu6,"39,118,932",62Bs,"12,547","45,340","2,172,526","1,868,821","18,284,386"
2025/08/19,93190753,小亮亮,"39,072,832",62US,0,0,"109,418",0,"10,691,000"
2025/08/19,68643864,Hajime F,"38,779,846",Y#JK,"347,691","167,177","6,852,909","464,683","12,455,522"
2025/08/19,76671498,キルあ,"38,735,672",OPAi,"1,262,006","6,199","13,113,355",0,"10,185,675"
2025/08/19,52870727,sirokuro0,"38,734,328",62Ys,"1,769,410","2,296,850","65,592,738","2,492,465","8,228,276"
2025/08/19,39868095,zimba 88,"38,442,513",62AQ,"2,026,498","278,424","28,951,850","2,333,776","11,156,610"
2025/08/19,123724471,雪たぬき,"38,429,662",62EV,"1,172,820","552,472","23,001,436","5,828,469","13,200,489"
2025/08/19,62101105,るいぼす茶畑 Æ,"38,363,913",62Ys,"3,547,687","3,128,713","99,319,480","4,257,619","6,831,001"
2025/08/19,146070905,火将ジャンヌ,"38,308,011",62MJ,"224,452","126,588","4,937,316","178,409","10,657,053"
2025/08/19,78080824,とちサブまる,"38,279,439",Y#BR,"12,546","80,185","1,729,160","529,301","11,252,541"
2025/08/19,98526337,GOROLEE,"38,133,558",62GJ,"1,379,701","685,723","27,720,904","2,387,862","13,398,968"
2025/08/19,45955848,雀雀2,"38,108,200",62MM,"1,081,728","559,207","22,261,705","1,213,454","14,213,645"
2025/08/19,70697700,MIZU・KAZEサブ3,"38,061,723",62MM,"5,945,256","330,699","67,242,409","4,640,982","281,027"
2025/08/19,83678693,noodle 2nd,"38,041,815",62Ys,"2,227,438","3,478,448","92,017,854","4,664,865","8,114,788"
2025/08/19,65666795,BLASTサブ,"38,007,581",62EV,"2,729,588","1,596,932","60,005,234","1,847,314","2,811,866"
2025/08/19,93969555,BÖN3,"37,881,213",62Ys,"2,542,393","3,402,738","94,704,181","5,556,656","8,277,647"
2025/08/19,66639727,きせる,"37,759,931",62Ys,"150,827","584,594","13,201,835","820,691","8,413,376"
2025/08/19,53329721,もっこりサブ壱,"37,352,254",62Bs,"538,964","65,172","6,726,105","256,725","4,426,265"
2025/08/19,96103745,MIZU風2 Sub1,"37,064,629",62MM,"2,087,361","1,359,751","49,296,924","1,704,019","356,600"
2025/08/19,76831750,魔王城でおゃすみ,"36,995,445",OPAi,"191,738",0,"2,034,106",0,"10,417,832"
2025/08/19,81701097,Isseymiyake,"36,975,089",62BZ,"2,976,377","4,823,627","126,949,271","8,862,774","14,285,534"
2025/08/19,70987078,鬼豪金魂,"36,917,663",62MJ,"166,789","549,016","13,575,956","2,974,214","16,204,547"
2025/08/19,63231847,蒼りんご,"36,905,970",62Ys,"2,111,683","2,889,258","79,138,347","5,943,437","8,983,870"
2025/08/19,58593889,ヒデーロ,"36,762,736",62MJ,"3,186,650","3,705,969","108,378,174","2,969,202","7,345,615"
2025/08/19,69976860,BÖN2,"36,653,252",62Ys,"7,438,114","6,527,835","206,312,392","9,520,554","7,058,210"
2025/08/19,146163948,ruru・rakusu7,"36,586,800",62Bs,"100,031","21,113","1,430,297",0,"19,658,153"
2025/08/19,70838487,ZoMbiE farm III,"36,559,405",62AQ,"1,216,010","231,339","17,281,886","5,862,864","2,457,650"
2025/08/19,48002702,BSキセル,"36,384,551",62Bs,"878,635","120,463","11,602,190","898,351","11,039,224"
2025/08/19,48057333,雀雀4,"36,357,348",62GJ,"522,286","778,292","21,004,657","1,364,935","12,870,309"
2025/08/19,60214991,魔王城でおゃすミ,"36,321,724",OPAi,"45,848","1,833","714,242",1,"9,720,593"
2025/08/19,66209569,ZoMbiE farm I,"36,284,153",62AQ,"145,361","85,353","3,196,136","3,603,266","4,054,381"
2025/08/19,97473507,ふっくポイ活班長,"36,092,704",62BZ,"843,253","805,906","24,640,017","5,284,353","8,898,026"
2025/08/19,79704313,Joker 666j,"35,922,461",62GT,"465,012","121,832","8,071,920","2,548,098","7,816,894"
2025/08/19,106480403,深キュン Æ,"35,832,987",62MM,"431,499","326,853","11,013,543","623,322","13,507,529"
2025/08/19,69711595,まoわー,"35,624,019",62BZ,"217,126","31,546","3,020,880","235,429","8,282,463"
2025/08/19,75265423,ᴾᴺヨーグルト,"35,570,089",62GJ,"1,121,179","191,217","15,459,088","1,263,340","7,198,410"
2025/08/19,88293370,栄里子farm,"35,427,069",IJYU,"167,583","58,940","2,867,505","54,803","4,269,900"
2025/08/19,70067896,卄Maverick卄,"35,353,262",62AQ,"1,561,348","395,937","30,441,637","6,536,449","1,717,076"
2025/08/19,93422179,奈々,"35,282,638",62BZ,"105,534","168,529","6,470,408","96,851","7,199,785"
2025/08/19,77540484,らぶアンドぴーす,"35,149,053",OPAi,"29,674",0,"409,786",0,"9,704,834"
2025/08/19,76215979,۞ もこ助 ۞,"35,024,197",62MJ,"2,503,584","2,221,367","70,642,077","6,592,412","3,274,882"
2025/08/19,62344080,もこもっこ,"34,971,921",62MJ,"2,821,986","2,127,856","72,987,011","5,016,953","3,677,068"
2025/08/19,67378666,Asu  kariN,"34,789,087",62Bs,"1,954,893","2,219,129","64,265,764","1,388,449","3,461,234"
2025/08/19,87321682,もっこりサブ弐,"34,653,631",62Bs,0,"1,210","58,153","12,547","9,224,445"
2025/08/19,157093752,のびー4,"34,535,266",62EV,265,"4,642","95,490","156,395","12,327,288"
2025/08/19,91429576,寅ジローÆ,"34,393,535",62Ys,"1,604,536","1,751,434","51,356,127","4,502,247","12,537,293"
2025/08/19,60788872,TK ゴブリンズ,"34,179,125",62TK,"1,044,935","253,207","15,556,090","3,265,403","2,343,109"
2025/08/19,54100261,サブキチÆ,"34,107,286",62Ys,"2,190,349","2,456,607","72,275,584","7,160,857","9,547,212"
2025/08/19,157709824,momomo farm,"34,068,276",62BZ,"1,762,930","1,585,045","49,549,515","1,991,839","7,325,280"
2025/08/19,132026392,秋レミー,"34,061,801",62Bs,"12,322,352","7,950,725","289,190,770","7,924,786",0
2025/08/19,87731007,なんとかナルモん,"34,044,288",62BZ,"1,305,555","2,183,997","57,529,095","3,735,173","5,287,205"
2025/08/19,76697115,PASIR SDA,"34,011,174",Y#JK,"2,269","344,460","6,960,898",0,"13,078,748"
2025/08/19,51883824,TK ハゴタエ,"33,781,537",62TK,"1,506,533","258,659","20,318,544","3,715,242","1,731,211"
2025/08/19,99467246,ʚ樹ɞ ひざくら,"33,708,679",62Bs,"4,129,069","4,238,812","126,177,922","7,693,059","15,817,304"
2025/08/19,102541444,zombiefs1,"33,685,061",62AQ,"2,765,687","682,942","47,505,009","7,857,735","4,830,610"
2025/08/19,159680316,とうま君,"33,597,653",62EV,0,0,387,0,"8,862,467"
2025/08/19,76267505,じゃがriko,"33,578,445",OPAi,"372,907","561,098","16,763,091","3,510,653","12,164,259"
2025/08/19,50736590,虎太郎sub,"33,529,042",62GJ,"342,517","490,038","13,511,336","6,634,556","11,648,182"
2025/08/19,66366029,ë のりめたる ë,"33,429,678",62BZ,"1,535,826","2,637,880","68,994,202","6,401,687","10,396,684"
2025/08/19,50832763,ジェントルマン,"33,366,107",62Ys,"775,180","777,603","23,315,415","3,352,912","3,604,457"
2025/08/19,120108037,Zombie AA1,"33,337,566",62AQ,"8,378,392","940,868","106,855,261","3,458,238","5,005,913"
2025/08/19,76723742,TK かにちゃん,"33,231,737",62TK,"1,384,492","401,148","22,083,412","1,752,652","2,875,645"
2025/08/19,91413469,noboo FA1,"33,059,812",62BZ,"1,215,278","714,501","27,060,250","2,654,437","4,538,425"
2025/08/19,132045952,ラシ農場24,"32,879,408",62Bs,"11,251,860","1,352,787","171,835,073","8,134,394","7,500,435"
2025/08/19,134753343,サーモンＤＯＮ,"32,751,065",Y#JK,"1,090","5,388","118,660",0,"11,325,191"
2025/08/19,134600261,ウニＤＯＮ,"32,685,152",Y#JK,"3,955","6,564","171,018","18,953","11,627,816"
2025/08/19,134752481,イクラＤＯＮ,"32,587,941",Y#JK,"2,888","5,679","142,460",0,"11,202,528"
2025/08/19,139414773,ʚ桜ɞカクカクシカジカ,"31,997,162",62Bs,"873,331","1,497,875","38,810,636","3,314,225","15,138,756"
2025/08/19,132046102,ラシ増援YY,"31,900,101",62Bs,"4,457,483","931,655","83,060,559","2,136,232","7,711,342"
2025/08/19,75626358,국뽕이 흐르는 하트,"31,820,225",DVL6,"119,419","3,352","1,559,174","640,653","12,170,585"
